legacyId,companyName,primaryDataSource,parentCompanyId,SaferChoice,Expiration: SaferChoice,A List CDP - Climate Change,Expiration: A List CDP - Climate Change,A List CDP - Water Security,Expiration: A List CDP - Water Security,A List CDP - Forests,Expiration: A List CDP - Forests,Green Seal,Expiration: Green Seal,1% For The Planet,Expiration: 1% For The Planet,Fair Labor Association,Expiration: Fair Labor Association,Leaping Bunny Certified,Expiration: Leaping Bunny Certified,GOTS (Global Organic Textile Standard),Expiration: GOTS (Global Organic Textile Standard),BCI - Better Cotton Initiative,Expiration: BCI - Better Cotton Initiative,Responsible Jewellery Council,Expiration: Responsible Jewellery Council,Fairtrade Federation,Expiration: Fairtrade Federation,World Fair Trade Organization,Expiration: World Fair Trade Organization,Fairtrade International,Expiration: Fairtrade International,GoodWeave,Expiration: GoodWeave,OCS (Organic Content Standard),Expiration: OCS (Organic Content Standard),Women Owned Directory,Expiration: Women Owned Directory,Plant Based Foods Association,Expiration: Plant Based Foods Association,Rainforest Alliance Certified,Expiration: Rainforest Alliance Certified,RE100,Expiration: RE100,Ethical Trading Initiative(ETI),Expiration: Ethical Trading Initiative(ETI),Leather Working Group(LWG),Expiration: Leather Working Group(LWG),Slave Free Chocolate,Expiration: Slave Free Chocolate,Sustainable Packaging Coalition,Expiration: Sustainable Packaging Coalition,American Humane Certified,Expiration: American Humane Certified
11842,Sokol Blosser Winery,B-Corp,11842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11843,M Creative,B-Corp,11843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844,PIPs Rewards LLC,B-Corp,11844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845,"Jason Wiener, P.C.",B-Corp,11845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11846,Winderlea Vineyard and Winery,B-Corp,11846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11847,Burnham Benefits Insurance Services,B-Corp,11847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11848,Worldways Social Marketing,B-Corp,11848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11849,Creative Action Network,B-Corp,11849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11850,NAVA Real Estate Development,B-Corp,11850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11851,"Moementum, Inc",B-Corp,11851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11852,The Builders Fund,B-Corp,11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853,Old Structures Engineering,B-Corp,11853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11854,Soapbox,B-Corp,11854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11855,Global Prairie,B-Corp,11855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11856,Hopworks Urban Brewery,B-Corp,11856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11857,Harvest Market,B-Corp,11857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11858,Global Gaming Initiative,B-Corp,11858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11859,Dojo4,B-Corp,11859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11860,Pharos Systems International,B-Corp,11860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11861,Sonen Capital LLC,B-Corp,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862,Purely Elizabeth,B-Corp,11862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11863,Turnstile Tours,B-Corp,11863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11864,Consilio,B-Corp,11864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11865,Fireclay Tile,B-Corp,11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11866,"7group, LLC",B-Corp,11866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11867,CauseLabs,B-Corp,11867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11868,Homeboy Recycling,B-Corp,11868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11869,R+M Agency,B-Corp,11869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11870,Climate Advisers,B-Corp,11870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11871,Dang Foods Company,B-Corp,11871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11872,C and L LLC dba Conscious Coffees,B-Corp,11872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11873,MIO,B-Corp,11873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11874,LimeRed,B-Corp,11874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11875,Ventegra,B-Corp,11875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11876,Super Humane,B-Corp,11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877,Kickstarter PBC,B-Corp,11877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11878,EdOps,B-Corp,11878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11879,Wallaroo Hat Company,B-Corp,11879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11880,AE Works,B-Corp,11880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881,Common Interests,B-Corp,11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11882,Pixel Parlor,B-Corp,11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11883,"Dev Equity, LLC",B-Corp,11883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11884,Waste Farmers,B-Corp,11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11885,"aWhere, Inc.",B-Corp,11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11886,Altitude Learning,B-Corp,11886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11887,Zevin Asset Management,B-Corp,11887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11888,Earth Equity Advisors,B-Corp,11888,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11889,PixelSpoke,B-Corp,11889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11890,Rescue Agency,B-Corp,11890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11891,"Indosole, LLC",B-Corp,11891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11892,Green Mountain Power,B-Corp,11892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11893,Out Leadership,B-Corp,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894,Food.Stories.Travel.,B-Corp,11894,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11895,Shifting Patterns Consulting,B-Corp,11895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11896,MaCher USA,B-Corp,11896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897,Image Relay,B-Corp,11897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11898,Vital Choice,B-Corp,11898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11899,"Pyramid Communications, Inc.",B-Corp,11899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,Raven + Lily,B-Corp,11900,,,,,,,,,,,,,,,,,,,,,,,1,4/30,,,,,,,,,,,,,,,,,,,,,,,,,,
11901,TripZero,B-Corp,11901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11902,Bazzani Building Company,B-Corp,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11903,LIFT Economy,B-Corp,11903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11904,Armonia LLC,B-Corp,11904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11905,Firespring,B-Corp,11905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11906,Colorado Capital Management,B-Corp,11906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11907,East West Tea Co. LLC,B-Corp,11907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908,"Image Outfitters, Inc.",B-Corp,11908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11909,Technicians For Sustainability,B-Corp,11909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910,Invesco Managed Accounts LLC,B-Corp,11910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11911,Grove Collaborative Inc.,B-Corp,11911,1,1/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11912,Natural Organic Process Enterprises,B-Corp,11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913,Brewery Vivant & Broad Leaf Local Beer,B-Corp,11913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11914,A to Z Wineworks,B-Corp,11914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11915,NEEV,B-Corp,11915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11916,Rescue Chocolate,B-Corp,11916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11917,Kuli Kuli,B-Corp,11917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11918,Amavida Coffee and Trading,B-Corp,11918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11919,Fingerlakes Wealth Management,B-Corp,11919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11920,Givily,B-Corp,11920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11921,1908 Brands,B-Corp,11921,1,1/30,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922,PV Squared,B-Corp,11922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11923,Veritable Vegetable,B-Corp,11923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11924,Alaska Glacial Mud Co.,B-Corp,11924,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11925,Gary Community Investments,B-Corp,11925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11926,Network for Good,B-Corp,11926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11927,MiiR,B-Corp,11927,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11928,Clean Solar,B-Corp,11928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11929,Goldstein Hall PLLC,B-Corp,11929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930,Moon Valley Organics,B-Corp,11930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11931,Looptworks,B-Corp,11931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11932,Jim's Organic Coffee,B-Corp,11932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11933,Revivn,B-Corp,11933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11934,Tech Networks of Boston,B-Corp,11934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11935,"Capricorn Investment Group, LLC",B-Corp,11935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11936,Hilary's Eat Well,B-Corp,11936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937,Social Impact Architects,B-Corp,11937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11938,Carnegie Fabrics LLC,B-Corp,11938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11939,"New Chapter, Inc",B-Corp,11939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940,Human Investing,B-Corp,11940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11941,Lafes,B-Corp,11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11942,Yin Yang Naturals,B-Corp,11942,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11943,Clearinghouse CDFI,B-Corp,11943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11944,Gardener's Supply Company,B-Corp,11944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11945,Prosperity Candle,B-Corp,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11946,Radicle Impact Partners,B-Corp,11946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11947,Message Agency,B-Corp,11947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,Headwater Food Hub,B-Corp,11948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11949,Walden Hyde,B-Corp,11949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11950,MPOWERD Inc,B-Corp,11950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11951,Y Scouts,B-Corp,11951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11952,Social Enterprises Inc.,B-Corp,11952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11953,Vermont Creamery,B-Corp,11953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11954,OluKai,B-Corp,11954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11955,City Of Roses Disposal & Recycling Inc | COR,B-Corp,11955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11956,Jeni's Splendid Ice Creams,B-Corp,11956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11957,Moye White,B-Corp,11957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958,Emmy's Organics,B-Corp,11958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959,This is L. Inc.,B-Corp,11959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11960,Blue Hill Partners LLC,B-Corp,11960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11961,Neil Kelly Company,B-Corp,11961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11962,Digitopia,B-Corp,11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11963,"Immix Law Group, PC",B-Corp,11963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11964,Good Clean Love,B-Corp,11964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11965,Dhana Inc.,B-Corp,11965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11966,Narrative Food,B-Corp,11966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967,Sustainable Business Consulting,B-Corp,11967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11968,"MaineWorks, LLC",B-Corp,11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969,Down to Earth Market,B-Corp,11969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
