"id","name","found"
"12742","Seiko Epson Corporation",true
"12743","SEKISUI CHEMICAL CO.,LTD.",true
"12744","Shionogi & Co., Ltd.",true
"12745","SK Hynix",true
"12746","Sony Corporation",true
"12747","Sumitomo Chemical Co., Ltd.",true
"12748","Sumitomo Corporation",true
"12749","Suntory Beverage & Food",true
"12750","Swire Coca-Cola Limited",true
"12751","Swire Pacific",true
"12752","Symrise AG",true
"12753","Taiwan Semiconductor Manufacturing",true
"12754","TDK Corporation",true
"12755","Tech Mahindra",true
"12756","TEKFEN HOLDING A.S.",true
"12757","Tokyo Gas Co., Ltd.",true
"12758","Toray Industries, Inc.",true
"12759","Toyota Industries Corporation",true
"12760","Toyota Motor Corporation",true
"12761","Unilever plc",true
"12762","UPM-Kymmene Corporation",true
"12763","Vina Concha y Toro S A",true
"12764","Volkswagen AG",true
"12765","Yokogawa Electric Corporation",true
"12766","AENA SME SA",true
"12767","Aeon Co., Ltd.",true
"12768","AIB Group Plc",true
"12769","Ajinomoto Co.Inc.",true
"12771","Alstom",true
"12772","Anglian Water",true
"12775","APG SGA SA",true
"12776","Asahi Group Holdings, Ltd.",true
"12778","Askul",true
"12779","ASTM SpA",true
"12781","Atos SE",true
"12783","Beiersdorf AG",true
"12784","Benesse Holdings, Inc.",true
"12785","Berkeley Group",true
"12787","BillerudKorsnas",true
"12788","BMW AG",true
"12789","BNY Mellon",true
"12790","Bollore SA",true
"12791","Borregaard ASA",true
"12792","BPER Banca",true
"12794","Bridgestone Corporation",true
"12795","British American Tobacco",true
"12796","BT Group",true
"12797","Burberry Group",true
"12799","Canadian National Railway Company",true
"12801","Carlsberg Breweries A/S",true
"12802","Castellum",true
"12803","Cellnex Telecom SA",true
"12804","Centrica",true
"12806","Clicks Group Ltd",true
"12807","CNH Industrial NV",true
"12811","Corbion",true
"12812","CTT - Correios de Portugal SA",true
"12813","Daelim Industrial",true
"12814","Daiichi Sankyo Co., Ltd.",true
"12815","Daiwa House Industry Co., Ltd.",true
"12818","Deutsche Bahn AG",true
"12819","Deutsche Telekom AG",true
"12820","Dexus",true
"12821","DIA",true
"12823","DNB ASA",true
"12824","Duratex S/A",true
"12825","E.ON SE",true
"12826","EDF",true
"12829","Elkem ASA",true
"12830","ENAGAS",true
"12831","EnBW Energie Baden-Wurttemberg AG",true
"12833","Eneco Groep",true
"12834","ENEL SpA",true
"12835","ENGIE",true
"12836","ESB Group",true
"12837","Estee Lauder Companies Inc.",true
"12838","Ferrovial",true
"12840","First Financial Holding Co",true
"12841","Formosa Plastics Corp",true
"12842","Fubon Financial Holdings",true
"12843","Fuji Electric Co., Ltd.",true
"12846","Furukawa Electric Co., Ltd.",true
"12847","Gecina",true
"12849","Great-West Lifeco Inc.",true
"12850","Grupo CCR",true
"12851","Grupo Logista",true
"12852","H&M Hennes & Mauritz AB",true
"12853","Hana Financial Group",true
"12855","HeidelbergCement AG",true
"12856","Hindustan Zinc",true
"12857","Host Hotels & Resorts, Inc.",true
"12858","Huawei Technologies Co., Ltd.",true
"12859","Hyosung Advanced Materials Corp",true
"12860","Hyundai E&C",true
"12861","Hyundai Glovis Co Ltd",true
"12862","Imperial Brands",true
"12863","Indusind Bank",true
"12864","ING Group",true
"12865","Ingka Holding B.V.",true
"12867","Iren SpA",true
"12868","Isuzu Motors Limited",true
"12870","J. Front Retailing Co., Ltd.",true
"12872","Kajima Corporation",true
"12874","Kawasaki Kisen Kaisha, Ltd.",true
"12875","Kesko Corporation",true
"12877","Kingspan Group PLC",true
"12879","Kiwi Property Group",true
"12880","Klepierre",true
"12882","Kone Oyj",true
"12883","Konica Minolta, Inc.",true
"12884","Koninklijke DSM",true
"12885","Koninklijke KPN NV (Royal KPN)",true
"12886","Koninklijke Philips NV",true
"12887","KOSE Corporation",true
"21782","Tarte cosmetics",false
"12888","Kyocera Corporation",true
"12890","LafargeHolcim Ltd",true
"12891","Landsec",true
"12892","LANXESS AG",true
"12893","Lenovo Group",true
"12895","Leonardo",true
"12896","Levi Strauss & Co.",true
"12898","LG Uplus",true
"12900","Lundbeck A/S",true
"12901","Macerich Co.",true
"12903","Marui Group Co., Ltd.",true
"12904","Mercialys",true
"12905","Metro AG",true
"12908","Mitsubishi Estate Co., Ltd.",true
"12910","Morgan Sindall Group plc",true
"12911","Mowi ASA",true
"12912","MS&AD Insurance Group Holdings, Inc.",true
"12914","Nanya Technology Corp",true
"12915","National Grid PLC",true
"12916","Naturgy Energy Group SA",true
"12918","Nedbank Limited",true
"12919","Nexans",true
"12920","Nikon Corporation",true
"12921","Nippon Telegraph & Telephone Corporation (NTT)",true
"12922","Nippon Yusen Kaisha Line",true
"12923","Nokia Group",true
"12924","Nomura Holdings, Inc.",true
"12925","Nomura Research Institute, Ltd.",true
"12926","Novo Nordisk A/S",true
"12927","Obayashi Corporation",true
"12928","Ono Pharmaceutical Co., Ltd.",true
"12929","Orkla ASA",true
"12930","Orsted",true
"12933","Pinnacle West Capital Corporation",true
"12934","Piraeus Bank",true
"12935","Pirelli",true
"12936","PostNL",true
"12937","Power Corporation of Canada",true
"12939","Proximus",true
"12941","Raiffeisen Bank International AG",true
"12942","Rakuten,Inc.",true
"12943","Red Electrica S.A.U",true
"12944","Ricoh Co., Ltd.",true
"12945","Robert Bosch GmbH",true
"12946","Royal BAM Group nv",true
"12947","S Group",true
"12948","Samsung Electro-Mechanics Co., Ltd.",true
"12949","SAP SE",true
"12950","Scatec Solar",true
"12951","Schneider Electric",true
"12952","Seagate Technology PLC",true
"12955","Shinhan Financial Group",true
"12956","Siemens Gamesa Renewable Energy SA",true
"12957","Signature Aviation",true
"12958","Signify NV",true
"12959","SMUD",true
"12960","Snam S.P.A",true
"12961","Sodexo",true
"12962","Sonae",true
"12963","Sopra Steria Group",true
"12964","SpareBank 1 Ostlandet",true
"12965","STMicroelectronics International NV",true
"12967","Sumitomo Forestry Co., Ltd.",true
"12969","Swiss Re",true
"12972","T.GARANTI BANKASI A.S.",true
"12973","Taisei Corporation",true
"12974","Taishin Financial Holdings",true
"12975","Taiwan Mobile Co. Ltd.",true
"12976","Takeda Pharmaceutical Company Limited",true
"12979","TelefÃ³nica",true
"12980","Telefonica Brasil S.A.",true
"12981","Tessy Plastics",true
"12984","The Navigator Company",true
"12985","The Yokohama Rubber Co., Ltd.",true
"12986","thyssenkrupp AG",true
"12987","TietoEVRY",true
"12988","TK Elevator",true
"12989","Toda Corporation",true
"12990","Tokyo Steel Manufacturing Co., Ltd.",true
"12991","Toshiba Corporation",true
"12994","U.S. Bancorp",true
"12995","UBS",true
"12996","Unibail-Rodamco-Westfield",true
"12999","Valeo Sa",true
"13000","Vattenfall Group",true
"13001","Veidekke ASA",true
"13002","Vicinity Centres",true
"13003","Vodafone Group",true
"13004","Woolworths Limited",true
"13005","Workspace Group",true
"13007","Yuanta Financial Holdings",true
"13008","Zalando SE",true
"13009","ABC Compounding Inc.",true
"13010","ABCO Products",true
"13011","Acme Paper",true
"13012","AFFLINK Member Brands",true
"13013","Airlie Center",true
"13014","Al-Bahar Industries",true
"13015","ALCO Soap and Supply",true
"13016","AlkaVie Solutions",true
"13017","Aloft Seattle Redmond",true
"13018","AM Technology Ltd",true
"13020","American Formula",true
"13021","American Hotel Register Company",true
"13022","American Paper Converting, Inc. / Eco Green",true
"13023","Americo Manufacturing Company",true
"13024","AmSan/Interline Brands",true
"13025","Annihilare/Annihilyte",true
"13027","Area Distributors, Inc.",true
"13028","Asian Paints Limited",true
"13029","Associated Building Maintenance, Co.",true
"13030","Atlas Paper Mills, LLC",true
"13031","ATRA Janitorial Supply Co Inc",true
"13032","B.B.C. Paints",true
"13033","Benjamin Moore & Co",true
"13034","BETCO Corporation",true
"13036","BISM",true
"13037","Bison Production Company - Kleen HandlerÂ®",true
"13038","Boise",true
"13039","Bolana Capitol Enterprises, Inc.",true
"13040","Bolana Enterprises, Inc.",true
"13042","Bortek Industries",true
"13044","Brame Specialty Company, Inc.",true
"13045","Branch Creek",true
"13046","Brandless",true
"13047","Bridgepoint",true
"13048","Brown Chemical Company",true
"13049","Brulin & Company",true
"13050","Buckeye International, Inc.",true
"13051","Building Maintenance Service",true
"13052","Building Services Division - City of Austin",true
"13053","California Prison Industry Authority (Calpia)",true
"13054","Cascades Tissue Group",true
"13055","Catering by Michael's",true
"13056","Cavalier, Inc.",true
"13057","Champion Chemical Co.",true
"13058","ChemBlend Intenational, LLC",true
"13059","Chemco Corporation",true
"13060","Chemical Universe, Inc.",true
"13061","Chimes District of Columbia",true
"13062","CleÃ¡ Care Essentials",true
"13063","Clean Control Corporation/OdoBan",true
"13064","CleanCoreâ„¢ Technologies",true
"13065","Cleanfreak",true
"13066","CleanOffice, Inc.",true
"13067","Clenetech, LLC",true
"13068","Coast Maintenance Supply Company",true
"13069","Consolidated Chemical Works",true
"13070","Corcraft Products",true
"13071","CORE Products Company",true
"13072","CRS Facility Services",true
"13073","CT Commercial Paper Company",true
"13074","Dalco Enterprises",true
"13075","Daycon Products Company",true
"13076","Detco Industries",true
"13077","DeVere",true
"13078","Dial Corporation",true
"13079","Dickson Enterprises, Inc.",true
"13080","Dissan Group",true
"13081","Diversey Inc",true
"13082","Doubletree by Hilton Hotel & Suites Pittsburg Downtown",true
"13083","Downtown Grand Hotel",true
"13084","DPM Enterprises, Inc.",true
"13085","Drew Marine",true
"13086","DSC",true
"13087","Dynasol, Inc.",true
"13088","EATware Food Packaging Ltd.",true
"13089","Econo Building Maintenance Inc.",true
"13090","ECORE International",true
"13091","Edmar Cleaning Corporation",true
"13092","Element Iowa City",true
"13093","Element Seattle Redmond",true
"13094","Enozo Technologies, Inc.",true
"13095","Enviro-Brands, LLC",true
"13096","Envirochemical, Inc.",true
"13097","Enviroplus Products",true
"13098","EnvirOx",true
"13099","eSourceDirect",true
"13100","Essendant",true
"13101","Essential Industries, Inc.",true
"13102","Essity Professional Hygiene North America LLC",true
"13103","Evergreen Janitorial Services, Inc.",true
"13104","Executive Building Maintenance Inc.",true
"13105","Executive Maintenance, Inc.",true
"13106","Executive Management Services, Inc",true
"13107","Exemplar Enterprises, Inc.",true
"13108","Fabrica de Papel San Francisco",true
"13109","Facilities Performance Group, LLC",true
"13110","Fastenal",true
"13111","Ferguson - Westcraft",true
"13112","Finndu Products",true
"13113","Flat Rock Solutions, LLC",true
"13114","Food for Thought Catering Professionals, Inc.",true
"13115","Force of Nature",true
"13116","Fuller Industries, LLC",true
"13117","G.J. Nikolas & Co., Inc.",true
"13118","Genlabs",true
"13119","Genuine Joe",true
"13120","Georgia Institute of Technology",true
"13121","Georgia-Pacific Consumer Products LP",true
"13122","Gov Services, Inc.",true
"13123","GSF USA",true
"13124","Guardian Chemicals Inc.",true
"13125","Gulf Coast Paper Company",true
"13126","Harbor",true
"13127","Harvard Maintenance, Inc.",true
"13128","Harvard Services Group",true
"13129","Harvard University Custodial Services",true
"13130","Hillyard",true
"13134","Hoffmaster Group, Inc.",true
"13135","Hospeco",true
"13136","Hotel del Coronado (A KSL Property)",true
"13137","Howard County Public School System",true
"13138","Ideal Energy Solutions",true
"13139","Impact Products",true
"13140","Indiana Correctional Industries",true
"13141","INO Solutions",true
"13142","Inopak Ltd.",true
"13144","Iowa Prison Industries",true
"13145","Ipax Atlantic",true
"13146","ISS Facility Services, Inc.",true
"13147","J W Marriott Los Angeles L.A. Live",true
"13148","JAD Corporation of America",true
"13149","JaniTek Cleaning Solutions",true
"13150","Jordan Sipes Paints Co. Ltd.",true
"13151","Kaivac",true
"13152","Kentucky Correctional Industries",true
"13153","Keteca USA, Inc.",true
"13154","Kittrich Corporation",true
"13155","Klenco (Singapore) Pte Ltd",true
"13156","Knight Marketing Corporation of New York",true
"13157","KoreKote, Inc.",true
"13158","Kruger Products Limited",true
"13159","Kutol/Health Guard",true
"13160","L T Services, Inc.",true
"13161","Lake Yellowstone Hotel - Xanterra Parks & Resorts",true
"13162","Lawson Products, Inc.",true
"13163","Liberty Enterprises",true
"13164","M.D. Stetson Company",true
"13165","Mailender, Inc.",true
"13166","Maintex",true
"13167","Marcal/Soundview Paper Company",true
"13168","Maroon Group",true
"13169","MassCor Industries",true
"13170","Master Paints and Chemical Corporation",true
"13171","Medama Solutions",true
"13172","Medline Industries, Inc.",true
"13173","Merfin",true
"13174","Midlab, Inc.",true
"13175","milliCare",true
"13176","MINNCOR Industries",true
"13177","Mister Kleen Maintenance Company",true
"13178","Mohawk",true
"13179","Momar, Inc.",true
"13180","Monterey Bay Inn",true
"13181","Montgomery College, Takoma Park",true
"13182","Motir Services, Inc.",true
"13183","Multi-Clean",true
"13184","Nassco, Inc.",true
"13185","National Chemical Laboratories, Inc.",true
"13186","National Everything Wholesale",true
"13187","NC State University",true
"13188","Neenah Paper",true
"13189","New Dawn Manufacturing Company",true
"13190","New England Maintenance Depot",true
"13191","New Erie Scientific",true
"13192","Next-Gen Supply Group, Inc.",true
"13193","NILodor, Inc.",true
"13194","Nittany Paper Mills, Inc.",true
"13195","North American Corporation",true
"13196","Nyco Products Company",true
"13197","Office Depot",true
"13198","Origin G&B",true
"13199","Oxymagic Carpet Cleaning",true
"13200","Pak-It",true
"13201","Palm Facility Services LLC",true
"13202","Palmer Fixture Company",true
"13203","Paradigm Marketing Consortium",true
"13204","Patco Management",true
"13205","Pathosans",true
"13206","Penn Jersey Paper Co.",true
"13207","Physicians Group",true
"13208","Pioneer Chemical Company",true
"13209","Pioneer Eclipse",true
"13210","Plus Manufacturing",true
"13211","PMM Companies",true
"13212","Pollet S.A. / Genesan",true
"13213","PortionPac Chemical Corporation",true
"13214","Pritchard Industries",true
"13215","Pro Chem, Inc.",true
"13216","Pro-Link, Inc.",true
"13217","PT Pabrik Kertas Tjiwi Kimia Tbk",true
"13218","R.E. Whittaker Co",true
"13219","Racine Industries, Inc.",true
"13220","RDA Advantage",true
"13221","Red Coats, Inc.",true
"13222","Remove-It Products",true
"13223","Ridley's Vacuum and Janitorial Supply",true
"13224","RJ Schinner Company, Inc.",true
"13225","Rochester Midland Corp.",true
"13226","Royal Corporation",true
"13227","Royal Paper Converting, Inc.",true
"13229","S. Freedman & Sons, Inc.",true
"13230","Safe-Tee Chemical Company",true
"13231","Savorâ€¦Chicago at McCormick Place",true
"13232","SC Johnson Professional",true
"13233","Scoles Floorshine Industries",true
"13234","Serenade Solutions, LLC",true
"13235","ServiceMaster by Kleidosty",true
"13236","ServiceMaster Chesapeake",true
"13237","ServiceMaster Commercial & Industrial Cleaning Services",true
"13238","ServiceMaster Commercial Cleaning",true
"13239","ServiceMaster Commercial Systems",true
"13240","ServiceMaster Contract Services",true
"13241","ServiceMaster Facility Services by George",true
"13242","ServiceMaster Green",true
"13243","ServiceMaster Janitorial Services of Greater Washington",true
"13244","ServiceMaster of Calgary Janitorial Management Services",true
